Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
22018,387952,387952,10000.0,2025-09-21,1
22019,599048,599048,10000.0,2025-06-14,1
22020,693769,693769,10000.0,2025-01-27,1
22021,668332,668332,10000.0,2025-06-07,1
22022,5560,5560,10000.0,2025-01-27,1
22023,747643,747643,10000.0,2025-09-07,1
22024,328907,328907,10000.0,2025-11-21,1
22025,976203,976203,10000.0,2025-09-28,1
22026,940154,940154,10000.0,2025-05-21,1
22027,933025,933025,10000.0,2025-04-28,1
22028,382251,382251,10000.0,2025-04-28,1
22029,734026,734026,10000.0,2025-02-06,1
22030,183058,183058,10000.0,2025-06-28,1
22031,101120,101120,10000.0,2025-01-13,1
22032,382826,382826,10000.0,2025-04-07,1
22033,994289,994289,10000.0,2025-09-21,1
22034,384086,384086,10000.0,2025-08-07,1
22035,83150,83150,10000.0,2025-12-21,1
22036,459551,459551,10000.0,2025-03-28,1
22037,151145,151145,10000.0,2025-09-21,1
22038,437628,437628,10000.0,2025-10-14,1
22039,864180,864180,10000.0,2025-12-21,1
22040,546994,546994,10000.0,2025-09-07,1
22041,338060,338060,10000.0,2025-03-14,1
22042,420749,420749,10000.0,2025-09-21,1
22043,619817,619817,10000.0,2025-02-13,1
22044,291066,291066,10000.0,2025-02-13,1
22045,487317,487317,10000.0,2025-07-14,1
22046,907077,907077,10000.0,2025-04-28,1
22047,305862,305862,10000.0,2025-12-07,1
22048,212008,212008,10000.0,2025-05-07,1
22049,76864,76864,10000.0,2025-06-14,1
22050,728758,728758,10000.0,2025-01-27,1
22051,361914,361914,10000.0,2025-05-28,1
22052,684297,684297,10000.0,2025-11-21,1
22053,293929,293929,10000.0,2025-05-14,1
22054,940653,940653,10000.0,2025-09-28,1
22055,661447,661447,10000.0,2025-03-28,1
22056,500662,500662,10000.0,2025-01-27,1
22057,488205,488205,10000.0,2025-07-07,1
22058,355782,355782,10000.0,2025-05-14,1
22059,190949,190949,10000.0,2025-02-20,1
22060,942066,942066,10000.0,2025-03-07,1
22061,30523,30523,10000.0,2025-11-14,1
22062,128661,128661,10000.0,2025-03-07,1
22063,627602,627602,10000.0,2025-07-28,1
22064,879284,879284,10000.0,2025-07-14,1
22065,417686,417686,10000.0,2025-02-13,1
22066,175906,175906,10000.0,2025-01-20,1
22067,741668,741668,10000.0,2025-08-07,1
22068,779288,779288,10000.0,2025-03-21,1
22069,918694,918694,10000.0,2025-07-28,1
22070,188428,188428,10000.0,2025-03-14,1
22071,182323,182323,10000.0,2025-04-07,1
22072,216668,216668,10000.0,2025-12-14,1
22073,270251,270251,10000.0,2025-07-21,1
22074,689247,689247,10000.0,2025-12-14,1
22075,986574,986574,10000.0,2025-11-21,1
22076,997359,997359,10000.0,2025-06-28,1
22077,906770,906770,10000.0,2025-02-13,1
22078,817542,817542,10000.0,2025-11-28,1
22079,473580,473580,10000.0,2025-09-14,1
22080,970589,970589,10000.0,2025-09-21,1
22081,120068,120068,10000.0,2025-11-21,1
22082,151192,151192,10000.0,2025-06-21,1
22083,160294,160294,10000.0,2025-04-07,1
22084,747720,747720,10000.0,2025-02-13,1
22085,696408,696408,10000.0,2025-09-07,1
22086,161822,161822,10000.0,2025-09-07,1
22087,70832,70832,10000.0,2025-11-14,1
22088,168979,168979,10000.0,2025-04-21,1
22089,766052,766052,10000.0,2025-11-21,1
22090,599723,599723,10000.0,2025-07-07,1
22091,701412,701412,10000.0,2025-06-14,1
22092,665254,665254,10000.0,2025-04-21,1
22093,643882,643882,10000.0,2025-07-14,1
22094,334694,334694,10000.0,2025-06-28,1
22095,602584,602584,10000.0,2025-11-07,1
22096,299147,299147,10000.0,2025-04-28,1
22097,119340,119340,10000.0,2025-10-07,1
22098,992920,992920,10000.0,2025-10-21,1
22099,983945,983945,10000.0,2025-06-14,1
22100,575068,575068,10000.0,2025-02-13,1
22101,789035,789035,10000.0,2025-08-21,1
22102,490738,490738,10000.0,2025-06-21,1
22103,537079,537079,10000.0,2025-03-14,1
22104,941681,941681,10000.0,2025-03-28,1
22105,694089,694089,10000.0,2025-02-13,1
22106,232714,232714,10000.0,2025-10-14,1
22107,310768,310768,10000.0,2025-03-28,1
22108,341754,341754,10000.0,2025-05-14,1
22109,96387,96387,10000.0,2025-07-14,1
22110,52077,52077,10000.0,2025-08-28,1
22111,516388,516388,10000.0,2025-07-21,1
22112,184357,184357,10000.0,2025-02-06,1
22113,775478,775478,10000.0,2025-11-28,1
22114,568053,568053,10000.0,2025-08-28,1
22115,883477,883477,10000.0,2025-08-28,1
22116,14561,14561,10000.0,2025-01-06,1
22117,811229,811229,10000.0,2025-09-28,1
22118,542742,542742,10000.0,2025-05-21,1
22119,850486,850486,10000.0,2025-07-21,1
22120,840739,840739,10000.0,2025-10-28,1
22121,45476,45476,10000.0,2025-05-07,1
22122,660562,660562,10000.0,2025-09-21,1
22123,234653,234653,10000.0,2025-12-07,1
22124,523529,523529,10000.0,2025-03-07,1
22125,874809,874809,10000.0,2025-03-14,1
22126,656574,656574,10000.0,2025-03-28,1
22127,384192,384192,10000.0,2025-03-07,1
22128,142111,142111,10000.0,2025-02-13,1
22129,598128,598128,10000.0,2025-05-14,1
22130,376930,376930,10000.0,2025-11-14,1
22131,607919,607919,10000.0,2025-10-14,1
22132,231813,231813,10000.0,2025-06-07,1
22133,178607,178607,10000.0,2025-12-07,1
22134,681902,681902,10000.0,2025-10-28,1
22135,103430,103430,10000.0,2025-08-28,1
22136,458483,458483,10000.0,2025-09-14,1
22137,907352,907352,10000.0,2025-07-07,1
22138,868824,868824,10000.0,2025-11-14,1
22139,722684,722684,10000.0,2025-01-27,1
22140,381070,381070,10000.0,2025-03-14,1
22141,371790,371790,10000.0,2025-08-14,1
22142,707736,707736,10000.0,2025-08-21,1
22143,588472,588472,10000.0,2025-08-28,1
22144,115020,115020,10000.0,2025-03-28,1
22145,610428,610428,10000.0,2025-05-28,1
22146,9786,9786,10000.0,2025-02-27,1
22147,364650,364650,10000.0,2025-09-07,1
22148,526654,526654,10000.0,2025-02-27,1
22149,198489,198489,10000.0,2025-07-28,1
22150,317293,317293,10000.0,2025-10-14,1
22151,987035,987035,10000.0,2025-07-14,1
22152,27892,27892,10000.0,2025-01-06,1
22153,690347,690347,10000.0,2025-03-28,1
22154,964292,964292,10000.0,2025-01-27,1
22155,212111,212111,10000.0,2025-07-21,1
22156,771994,771994,10000.0,2025-06-21,1
22157,763992,763992,10000.0,2025-02-27,1
22158,342226,342226,10000.0,2025-04-14,1
22159,285481,285481,10000.0,2025-12-28,1
22160,17279,17279,10000.0,2025-10-14,1
22161,618181,618181,10000.0,2025-05-14,1
22162,681633,681633,10000.0,2025-08-07,1
22163,754593,754593,10000.0,2025-01-20,1
22164,152355,152355,10000.0,2025-03-07,1
22165,134062,134062,10000.0,2025-01-13,1
22166,92434,92434,10000.0,2025-03-28,1
22167,684575,684575,10000.0,2025-04-07,1
22168,744067,744067,10000.0,2025-10-21,1
22169,839669,839669,10000.0,2025-10-14,1
22170,847763,847763,10000.0,2025-02-27,1
22171,636003,636003,10000.0,2025-05-07,1
22172,246154,246154,10000.0,2025-07-07,1
22173,627657,627657,10000.0,2025-02-27,1
22174,596428,596428,10000.0,2025-10-28,1
22175,571872,571872,10000.0,2025-04-28,1
22176,69933,69933,10000.0,2025-11-28,1
22177,592560,592560,10000.0,2025-06-28,1
22178,85672,85672,10000.0,2025-02-27,1
22179,776873,776873,10000.0,2025-06-07,1
22180,652793,652793,10000.0,2025-04-07,1
22181,830847,830847,10000.0,2025-12-14,1
22182,60450,60450,10000.0,2025-07-21,1
22183,172154,172154,10000.0,2025-03-07,1
22184,781272,781272,10000.0,2025-02-06,1
22185,848044,848044,10000.0,2025-10-14,1
22186,516711,516711,10000.0,2025-09-28,1
22187,429635,429635,10000.0,2025-08-14,1
22188,59354,59354,10000.0,2025-10-14,1
22189,900453,900453,10000.0,2025-11-21,1
22190,219023,219023,10000.0,2025-11-21,1
22191,585024,585024,10000.0,2025-06-14,1
22192,748656,748656,10000.0,2025-08-28,1
22193,44041,44041,10000.0,2025-08-21,1
22194,378537,378537,10000.0,2025-10-07,1
22195,934062,934062,10000.0,2025-11-28,1
22196,317018,317018,10000.0,2025-10-28,1
22197,674183,674183,10000.0,2025-10-28,1
22198,631452,631452,10000.0,2025-09-28,1
22199,560797,560797,10000.0,2025-04-21,1
22200,182689,182689,10000.0,2025-05-14,1
22201,950604,950604,10000.0,2025-01-13,1
22202,152466,152466,10000.0,2025-08-28,1
22203,889,889,10000.0,2025-09-28,1
22204,725453,725453,10000.0,2025-04-07,1
22205,706764,706764,10000.0,2025-04-14,1
22206,900335,900335,10000.0,2025-01-27,1
22207,991462,991462,10000.0,2025-10-21,1
22208,754752,754752,10000.0,2025-12-14,1
22209,459749,459749,10000.0,2025-09-21,1
22210,883004,883004,10000.0,2025-04-28,1
22211,831871,831871,10000.0,2025-04-14,1
22212,920623,920623,10000.0,2025-02-06,1
22213,13965,13965,10000.0,2025-02-20,1
22214,142516,142516,10000.0,2025-03-14,1
22215,402195,402195,10000.0,2025-11-21,1
22216,779687,779687,10000.0,2025-08-07,1
22217,708794,708794,10000.0,2025-04-14,1
22218,36520,36520,10000.0,2025-12-28,1
22219,795107,795107,10000.0,2025-07-28,1
22220,155411,155411,10000.0,2025-12-14,1
22221,472665,472665,10000.0,2025-03-07,1
22222,504612,504612,10000.0,2025-01-20,1
22223,165949,165949,10000.0,2025-06-14,1
22224,863897,863897,10000.0,2025-06-21,1
22225,613388,613388,10000.0,2025-05-14,1
22226,989234,989234,10000.0,2025-09-07,1
22227,405043,405043,10000.0,2025-06-14,1
22228,358983,358983,10000.0,2025-03-28,1
22229,406922,406922,10000.0,2025-08-07,1
22230,279569,279569,10000.0,2025-01-13,1
22231,969841,969841,10000.0,2025-09-28,1
22232,784629,784629,10000.0,2025-05-14,1
22233,372134,372134,10000.0,2025-04-07,1
22234,529465,529465,10000.0,2025-09-14,1
22235,218485,218485,10000.0,2025-09-07,1
22236,791523,791523,10000.0,2025-01-27,1
22237,880103,880103,10000.0,2025-02-06,1
22238,488298,488298,10000.0,2025-10-28,1
22239,662436,662436,10000.0,2025-03-28,1
22240,324950,324950,10000.0,2025-11-28,1
22241,246729,246729,10000.0,2025-02-06,1
22242,500739,500739,10000.0,2025-07-14,1
22243,16271,16271,10000.0,2025-04-14,1
22244,739364,739364,10000.0,2025-11-14,1
22245,188024,188024,10000.0,2025-02-06,1
22246,968121,968121,10000.0,2025-10-28,1
22247,843523,843523,10000.0,2025-10-28,1
22248,131454,131454,10000.0,2025-06-07,1
22249,818500,818500,10000.0,2025-01-20,1
22250,856006,856006,10000.0,2025-10-14,1
22251,94622,94622,10000.0,2025-03-14,1
22252,287759,287759,10000.0,2025-05-28,1
22253,961319,961319,10000.0,2025-03-21,1
22254,477087,477087,10000.0,2025-09-21,1
22255,538624,538624,10000.0,2025-11-28,1
22256,134413,134413,10000.0,2025-05-14,1
22257,610396,610396,10000.0,2025-02-20,1
22258,389535,389535,10000.0,2025-06-07,1
22259,55971,55971,10000.0,2025-03-28,1
22260,887742,887742,10000.0,2025-11-28,1
22261,760676,760676,10000.0,2025-04-07,1
22262,258884,258884,10000.0,2025-03-14,1
22263,497565,497565,10000.0,2025-06-21,1
22264,578384,578384,10000.0,2025-07-14,1
22265,722449,722449,10000.0,2025-01-06,1
22266,867940,867940,10000.0,2025-11-07,1
22267,307663,307663,10000.0,2025-02-13,1
22268,530077,530077,10000.0,2025-04-28,1
22269,355192,355192,10000.0,2025-11-07,1
22270,827616,827616,10000.0,2025-02-06,1
22271,593294,593294,10000.0,2025-09-07,1
22272,423861,423861,10000.0,2025-01-06,1
22273,380833,380833,10000.0,2025-05-21,1
22274,410697,410697,10000.0,2025-05-21,1
22275,744576,744576,10000.0,2025-02-06,1
22276,148935,148935,10000.0,2025-03-21,1
22277,148479,148479,10000.0,2025-07-28,1
22278,395996,395996,10000.0,2025-08-14,1
22279,567582,567582,10000.0,2025-07-28,1
22280,276514,276514,10000.0,2025-11-21,1
22281,239494,239494,10000.0,2025-03-14,1
22282,544199,544199,10000.0,2025-09-07,1
22283,205454,205454,10000.0,2025-03-14,1
22284,896082,896082,10000.0,2025-01-20,1
22285,52964,52964,10000.0,2025-10-07,1
22286,942717,942717,10000.0,2025-04-21,1
22287,175890,175890,10000.0,2025-01-06,1
22288,128427,128427,10000.0,2025-07-28,1
22289,600727,600727,10000.0,2025-11-21,1
22290,114502,114502,10000.0,2025-07-14,1
22291,648540,648540,10000.0,2025-06-14,1
22292,47958,47958,10000.0,2025-12-28,1
22293,664072,664072,10000.0,2025-05-21,1
22294,966164,966164,10000.0,2025-04-21,1
22295,340821,340821,10000.0,2025-06-07,1
22296,886343,886343,10000.0,2025-04-21,1
22297,420737,420737,10000.0,2025-12-14,1
22298,928153,928153,10000.0,2025-05-21,1
22299,632446,632446,10000.0,2025-09-14,1
22300,169742,169742,10000.0,2025-11-21,1
22301,101661,101661,10000.0,2025-12-14,1
22302,891263,891263,10000.0,2025-09-07,1
22303,181294,181294,10000.0,2025-04-28,1
22304,589923,589923,10000.0,2025-02-20,1
22305,252892,252892,10000.0,2025-08-21,1
22306,746058,746058,10000.0,2025-04-07,1
22307,477491,477491,10000.0,2025-09-07,1
22308,373893,373893,10000.0,2025-01-06,1
22309,709334,709334,10000.0,2025-06-14,1
22310,656364,656364,10000.0,2025-05-21,1
22311,351644,351644,10000.0,2025-05-21,1
22312,787161,787161,10000.0,2025-11-28,1
22313,707222,707222,10000.0,2025-05-21,1
22314,212647,212647,10000.0,2025-04-28,1
22315,607555,607555,10000.0,2025-08-28,1
22316,962586,962586,10000.0,2025-08-14,1
22317,507696,507696,10000.0,2025-08-07,1
22318,606535,606535,10000.0,2025-07-28,1
22319,242211,242211,10000.0,2025-03-28,1
22320,477643,477643,10000.0,2025-04-07,1
22321,175645,175645,10000.0,2025-06-14,1
22322,285444,285444,10000.0,2025-07-21,1
22323,855094,855094,10000.0,2025-07-07,1
22324,325927,325927,10000.0,2025-12-07,1
22325,922540,922540,10000.0,2025-08-28,1
22326,298617,298617,10000.0,2025-02-13,1
22327,807018,807018,10000.0,2025-08-14,1
22328,389239,389239,10000.0,2025-08-21,1
22329,219340,219340,10000.0,2025-06-14,1
22330,772451,772451,10000.0,2025-07-14,1
22331,599580,599580,10000.0,2025-09-14,1
22332,721488,721488,10000.0,2025-04-21,1
22333,379093,379093,10000.0,2025-11-28,1
22334,927623,927623,10000.0,2025-04-21,1
22335,367243,367243,10000.0,2025-09-21,1
22336,608777,608777,10000.0,2025-02-13,1
22337,229460,229460,10000.0,2025-08-07,1
22338,215652,215652,10000.0,2025-05-28,1
22339,82043,82043,10000.0,2025-03-28,1
22340,500768,500768,10000.0,2025-03-21,1
22341,486692,486692,10000.0,2025-06-07,1
22342,933027,933027,10000.0,2025-03-28,1
22343,736654,736654,10000.0,2025-09-07,1
22344,863543,863543,10000.0,2025-02-13,1
22345,290512,290512,10000.0,2025-02-20,1
22346,400375,400375,10000.0,2025-07-28,1
22347,353029,353029,10000.0,2025-07-14,1
22348,988635,988635,10000.0,2025-10-07,1
22349,409443,409443,10000.0,2025-05-28,1
22350,273673,273673,10000.0,2025-08-07,1
22351,829717,829717,10000.0,2025-09-21,1
22352,564170,564170,10000.0,2025-07-14,1
22353,973076,973076,10000.0,2025-12-14,1
22354,786124,786124,10000.0,2025-03-14,1
22355,974509,974509,10000.0,2025-06-28,1
22356,197788,197788,10000.0,2025-11-28,1
22357,820286,820286,10000.0,2025-12-21,1
22358,199404,199404,10000.0,2025-02-13,1
22359,367772,367772,10000.0,2025-04-21,1
22360,166378,166378,10000.0,2025-09-07,1
22361,905288,905288,10000.0,2025-06-07,1
22362,525685,525685,10000.0,2025-05-07,1
22363,373704,373704,10000.0,2025-03-21,1
22364,736184,736184,10000.0,2025-11-07,1
22365,532729,532729,10000.0,2025-01-06,1
22366,972216,972216,10000.0,2025-04-07,1
22367,401640,401640,10000.0,2025-10-28,1
22368,893002,893002,10000.0,2025-07-28,1
22369,36542,36542,10000.0,2025-08-14,1
22370,600581,600581,10000.0,2025-11-14,1
22371,928796,928796,10000.0,2025-06-07,1
22372,524671,524671,10000.0,2025-09-28,1
22373,983845,983845,10000.0,2025-06-28,1
22374,158985,158985,10000.0,2025-11-21,1
22375,708890,708890,10000.0,2025-06-14,1
22376,594238,594238,10000.0,2025-08-07,1
22377,814307,814307,10000.0,2025-05-28,1
22378,398470,398470,10000.0,2025-04-07,1
22379,127124,127124,10000.0,2025-03-14,1
22380,999380,999380,10000.0,2025-02-13,1
22381,863136,863136,10000.0,2025-05-28,1
22382,472867,472867,10000.0,2025-05-28,1
22383,185460,185460,10000.0,2025-11-21,1
22384,245678,245678,10000.0,2025-09-21,1
22385,878919,878919,10000.0,2025-04-28,1
22386,45131,45131,10000.0,2025-04-21,1
22387,496231,496231,10000.0,2025-01-27,1
22388,974315,974315,10000.0,2025-10-28,1
22389,584402,584402,10000.0,2025-11-14,1
22390,51142,51142,10000.0,2025-11-14,1
22391,56792,56792,10000.0,2025-07-14,1
22392,289726,289726,10000.0,2025-07-07,1
22393,209282,209282,10000.0,2025-08-28,1
22394,479444,479444,10000.0,2025-03-14,1
22395,145625,145625,10000.0,2025-02-13,1
22396,437048,437048,10000.0,2025-04-07,1
22397,196137,196137,10000.0,2025-04-14,1
22398,998991,998991,10000.0,2025-03-07,1
22399,980963,980963,10000.0,2025-08-28,1
22400,112494,112494,10000.0,2025-08-14,1
22401,119981,119981,10000.0,2025-01-27,1
22402,125434,125434,10000.0,2025-06-21,1
22403,17185,17185,10000.0,2025-12-14,1
22404,417357,417357,10000.0,2025-05-07,1
22405,67563,67563,10000.0,2025-03-14,1
22406,360875,360875,10000.0,2025-04-28,1
22407,144728,144728,10000.0,2025-01-27,1
22408,188776,188776,10000.0,2025-07-21,1
22409,831015,831015,10000.0,2025-06-07,1
22410,441585,441585,10000.0,2025-10-07,1
22411,389100,389100,10000.0,2025-02-27,1
22412,733419,733419,10000.0,2025-02-27,1
22413,694506,694506,10000.0,2025-08-28,1
22414,62096,62096,10000.0,2025-12-21,1
22415,791337,791337,10000.0,2025-08-21,1
22416,310333,310333,10000.0,2025-01-27,1
22417,861726,861726,10000.0,2025-12-28,1
22418,781662,781662,10000.0,2025-10-21,1
22419,400894,400894,10000.0,2025-01-27,1
22420,959070,959070,10000.0,2025-10-07,1
22421,900252,900252,10000.0,2025-11-07,1
22422,181397,181397,10000.0,2025-10-28,1
22423,582053,582053,10000.0,2025-08-14,1
22424,698440,698440,10000.0,2025-08-07,1
22425,306674,306674,10000.0,2025-10-28,1
22426,418684,418684,10000.0,2025-08-21,1
22427,228711,228711,10000.0,2025-05-21,1
22428,839427,839427,10000.0,2025-03-14,1
22429,574526,574526,10000.0,2025-11-14,1
22430,623325,623325,10000.0,2025-07-07,1
22431,434991,434991,10000.0,2025-02-27,1
22432,423738,423738,10000.0,2025-01-27,1
22433,756283,756283,10000.0,2025-07-14,1
22434,601162,601162,10000.0,2025-07-21,1
22435,888550,888550,10000.0,2025-07-14,1
22436,956032,956032,10000.0,2025-02-06,1
22437,844720,844720,10000.0,2025-06-28,1
22438,411893,411893,10000.0,2025-06-07,1
22439,64077,64077,10000.0,2025-05-21,1
22440,192200,192200,10000.0,2025-11-28,1
22441,498656,498656,10000.0,2025-06-21,1
22442,200115,200115,10000.0,2025-07-07,1
22443,732841,732841,10000.0,2025-01-27,1
22444,26598,26598,10000.0,2025-09-21,1
22445,937571,937571,10000.0,2025-11-21,1
22446,760356,760356,10000.0,2025-04-28,1
22447,653813,653813,10000.0,2025-08-28,1
22448,510160,510160,10000.0,2025-02-06,1
22449,19565,19565,10000.0,2025-06-14,1
22450,465529,465529,10000.0,2025-07-14,1
22451,326262,326262,10000.0,2025-06-28,1
22452,8395,8395,10000.0,2025-09-28,1
22453,897265,897265,10000.0,2025-03-07,1
22454,314536,314536,10000.0,2025-12-14,1
22455,729219,729219,10000.0,2025-09-07,1
22456,171099,171099,10000.0,2025-07-28,1
22457,165041,165041,10000.0,2025-07-28,1
22458,431262,431262,10000.0,2025-08-21,1
22459,887999,887999,10000.0,2025-06-14,1
22460,439713,439713,10000.0,2025-09-14,1
22461,980579,980579,10000.0,2025-05-21,1
22462,546966,546966,10000.0,2025-03-14,1
22463,796887,796887,10000.0,2025-01-20,1
22464,262991,262991,10000.0,2025-07-28,1
22465,27906,27906,10000.0,2025-11-14,1
22466,139874,139874,10000.0,2025-11-21,1
22467,197081,197081,10000.0,2025-08-28,1
22468,874264,874264,10000.0,2025-09-21,1
22469,468155,468155,10000.0,2025-05-28,1
22470,919846,919846,10000.0,2025-10-07,1
22471,735114,735114,10000.0,2025-08-14,1
22472,541575,541575,10000.0,2025-11-14,1
22473,229061,229061,10000.0,2025-06-21,1
22474,7490,7490,10000.0,2025-12-28,1
22475,751234,751234,10000.0,2025-03-07,1
22476,683149,683149,10000.0,2025-06-14,1
22477,603652,603652,10000.0,2025-11-07,1
22478,186329,186329,10000.0,2025-09-28,1
22479,873417,873417,10000.0,2025-08-14,1
22480,318006,318006,10000.0,2025-03-07,1
22481,226385,226385,10000.0,2025-10-07,1
22482,80919,80919,10000.0,2025-11-21,1
22483,265119,265119,10000.0,2025-06-07,1
22484,130272,130272,10000.0,2025-05-28,1
22485,746346,746346,10000.0,2025-09-28,1
22486,863446,863446,10000.0,2025-08-14,1
22487,20970,20970,10000.0,2025-12-14,1
22488,150847,150847,10000.0,2025-08-28,1
22489,486246,486246,10000.0,2025-12-28,1
22490,582900,582900,10000.0,2025-04-28,1
22491,637163,637163,10000.0,2025-01-06,1
22492,651614,651614,10000.0,2025-07-07,1
22493,68369,68369,10000.0,2025-06-28,1
22494,928611,928611,10000.0,2025-03-07,1
22495,745541,745541,10000.0,2025-06-28,1
22496,787068,787068,10000.0,2025-01-13,1
22497,131882,131882,10000.0,2025-07-07,1
22498,722259,722259,10000.0,2025-02-20,1
22499,781457,781457,10000.0,2025-08-07,1
22500,626915,626915,10000.0,2025-06-14,1
22501,840008,840008,10000.0,2025-11-07,1
22502,476684,476684,10000.0,2025-11-21,1
22503,17467,17467,10000.0,2025-01-27,1
22504,843355,843355,10000.0,2025-10-07,1
22505,720193,720193,10000.0,2025-03-28,1
22506,440691,440691,10000.0,2025-11-21,1
22507,422882,422882,10000.0,2025-01-20,1
22508,981518,981518,10000.0,2025-03-28,1
22509,710116,710116,10000.0,2025-11-21,1
22510,534619,534619,10000.0,2025-07-21,1
22511,273523,273523,10000.0,2025-11-21,1
22512,227113,227113,10000.0,2025-04-28,1
22513,534867,534867,10000.0,2025-12-28,1
22514,859383,859383,10000.0,2025-10-07,1
22515,307364,307364,10000.0,2025-10-28,1
22516,2291,2291,10000.0,2025-06-28,1
22517,376247,376247,10000.0,2025-12-28,1
22518,950065,950065,10000.0,2025-10-21,1
22519,251057,251057,10000.0,2025-11-28,1
22520,769594,769594,10000.0,2025-04-07,1
22521,999803,999803,10000.0,2025-10-07,1
22522,352194,352194,10000.0,2025-10-14,1
22523,33806,33806,10000.0,2025-09-21,1
22524,157516,157516,10000.0,2025-04-14,1
22525,700456,700456,10000.0,2025-03-21,1
22526,227659,227659,10000.0,2025-12-07,1
22527,887180,887180,10000.0,2025-09-21,1
22528,714473,714473,10000.0,2025-03-28,1
22529,607103,607103,10000.0,2025-11-28,1
22530,178500,178500,10000.0,2025-03-28,1
22531,641928,641928,10000.0,2025-05-28,1
22532,175256,175256,10000.0,2025-11-07,1
22533,768437,768437,10000.0,2025-10-21,1
22534,832831,832831,10000.0,2025-10-07,1
22535,947421,947421,10000.0,2025-08-28,1
22536,865301,865301,10000.0,2025-08-28,1
22537,974438,974438,10000.0,2025-04-28,1
22538,331585,331585,10000.0,2025-03-21,1
22539,415984,415984,10000.0,2025-08-21,1
22540,890800,890800,10000.0,2025-08-14,1
22541,358018,358018,10000.0,2025-02-13,1
22542,390349,390349,10000.0,2025-10-07,1
22543,119761,119761,10000.0,2025-11-21,1
22544,71961,71961,10000.0,2025-01-06,1
22545,498500,498500,10000.0,2025-03-28,1
22546,513178,513178,10000.0,2025-03-28,1
22547,24069,24069,10000.0,2025-07-21,1
22548,756638,756638,10000.0,2025-12-07,1
22549,199726,199726,10000.0,2025-03-14,1
22550,4717,4717,10000.0,2025-11-21,1
22551,865950,865950,10000.0,2025-09-21,1
22552,884387,884387,10000.0,2025-06-07,1
22553,950705,950705,10000.0,2025-01-13,1
22554,115673,115673,10000.0,2025-09-21,1
22555,343071,343071,10000.0,2025-04-14,1
22556,826950,826950,10000.0,2025-11-07,1
22557,180689,180689,10000.0,2025-01-13,1
22558,585288,585288,10000.0,2025-01-20,1
22559,528727,528727,10000.0,2025-12-21,1
22560,818242,818242,10000.0,2025-12-07,1
22561,714217,714217,10000.0,2025-10-21,1
22562,997107,997107,10000.0,2025-03-14,1
22563,36142,36142,10000.0,2025-03-21,1
22564,783508,783508,10000.0,2025-11-21,1
22565,825403,825403,10000.0,2025-08-21,1
22566,815588,815588,10000.0,2025-07-14,1
22567,607418,607418,10000.0,2025-12-21,1
22568,426738,426738,10000.0,2025-10-28,1
22569,398433,398433,10000.0,2025-01-20,1
22570,983996,983996,10000.0,2025-05-14,1
22571,870935,870935,10000.0,2025-03-21,1
22572,885830,885830,10000.0,2025-02-20,1
22573,120466,120466,10000.0,2025-12-28,1
22574,259851,259851,10000.0,2025-06-21,1
22575,822058,822058,10000.0,2025-03-07,1
22576,981506,981506,10000.0,2025-03-28,1
22577,796719,796719,10000.0,2025-04-14,1
22578,885261,885261,10000.0,2025-01-06,1
22579,749833,749833,10000.0,2025-06-28,1
22580,945695,945695,10000.0,2025-12-21,1
22581,854523,854523,10000.0,2025-03-14,1
22582,631230,631230,10000.0,2025-01-27,1
22583,557786,557786,10000.0,2025-01-06,1
22584,669916,669916,10000.0,2025-11-28,1
22585,721939,721939,10000.0,2025-02-13,1
22586,217093,217093,10000.0,2025-02-13,1
22587,54978,54978,10000.0,2025-05-28,1
22588,99430,99430,10000.0,2025-04-28,1
22589,468730,468730,10000.0,2025-12-07,1
22590,935538,935538,10000.0,2025-03-14,1
22591,118372,118372,10000.0,2025-02-27,1
22592,794817,794817,10000.0,2025-06-14,1
22593,388785,388785,10000.0,2025-07-21,1
22594,967225,967225,10000.0,2025-09-21,1
22595,263567,263567,10000.0,2025-09-21,1
22596,28228,28228,10000.0,2025-07-21,1
22597,196379,196379,10000.0,2025-02-06,1
22598,141632,141632,10000.0,2025-05-07,1
22599,848089,848089,10000.0,2025-05-14,1
22600,202473,202473,10000.0,2025-04-07,1
22601,749751,749751,10000.0,2025-10-21,1
22602,112816,112816,10000.0,2025-09-21,1
22603,662792,662792,10000.0,2025-07-21,1
22604,277218,277218,10000.0,2025-05-07,1
22605,258650,258650,10000.0,2025-12-21,1
22606,208953,208953,10000.0,2025-01-13,1
22607,163171,163171,10000.0,2025-05-21,1
22608,76919,76919,10000.0,2025-11-14,1
22609,101647,101647,10000.0,2025-02-27,1
22610,208199,208199,10000.0,2025-01-13,1
22611,535053,535053,10000.0,2025-06-21,1
22612,236421,236421,10000.0,2025-12-28,1
22613,95628,95628,10000.0,2025-04-28,1
22614,217535,217535,10000.0,2025-02-06,1
22615,354086,354086,10000.0,2025-01-20,1
22616,759214,759214,10000.0,2025-12-14,1
22617,363176,363176,10000.0,2025-08-07,1
22618,135128,135128,10000.0,2025-01-06,1
22619,333807,333807,10000.0,2025-09-21,1
22620,431390,431390,10000.0,2025-07-21,1
22621,297955,297955,10000.0,2025-03-14,1
22622,344853,344853,10000.0,2025-09-07,1
22623,760254,760254,10000.0,2025-07-21,1
